timestamp,gpu_index,utilization_gpu,utilization_mem,memory_used_mb,power_w,temperature_c
2025/12/14 02:46:12.790, 0, 90, 29, 26093, 92.44, 64
2025/12/14 02:46:17.791, 0, 76, 23, 26093, 296.86, 66
2025/12/14 02:46:22.791, 0, 88, 26, 26093, 130.09, 66
2025/12/14 02:46:27.792, 0, 81, 24, 26093, 131.66, 66
2025/12/14 02:46:32.792, 0, 75, 31, 26093, 239.66, 66
2025/12/14 02:46:37.793, 0, 81, 32, 26093, 105.72, 64
2025/12/14 02:46:42.793, 0, 90, 37, 26093, 170.12, 66
2025/12/14 02:46:47.794, 0, 89, 31, 26093, 109.94, 63
2025/12/14 02:46:52.794, 0, 88, 26, 26093, 226.49, 64
2025/12/14 02:46:57.795, 0, 82, 22, 26093, 200.92, 65
2025/12/14 02:47:02.795, 0, 76, 18, 26093, 224.95, 65
2025/12/14 02:47:07.796, 0, 93, 35, 26093, 184.71, 64
2025/12/14 02:47:12.796, 0, 80, 31, 26093, 134.73, 64
2025/12/14 02:47:17.797, 0, 89, 32, 26093, 149.56, 64
2025/12/14 02:47:22.797, 0, 87, 23, 26093, 223.03, 64
2025/12/14 02:47:27.798, 0, 75, 20, 26093, 128.79, 64
2025/12/14 02:47:32.798, 0, 81, 30, 26093, 255.43, 65
2025/12/14 02:47:37.799, 0, 76, 18, 26093, 208.83, 65
2025/12/14 02:47:42.799, 0, 90, 34, 26093, 199.47, 64
2025/12/14 02:47:47.799, 0, 86, 23, 26093, 127.39, 65
2025/12/14 02:47:52.800, 0, 77, 26, 26093, 229.56, 65
2025/12/14 02:47:57.800, 0, 67, 16, 26093, 197.45, 64
2025/12/14 02:48:02.801, 0, 80, 29, 26093, 194.75, 66
2025/12/14 02:48:07.801, 0, 89, 33, 26093, 125.27, 63
2025/12/14 02:48:12.802, 0, 88, 23, 26093, 134.26, 64
2025/12/14 02:48:17.802, 0, 84, 29, 26093, 142.80, 65
2025/12/14 02:48:22.803, 0, 82, 25, 26093, 254.64, 64
2025/12/14 02:48:27.803, 0, 76, 28, 26093, 121.85, 65
2025/12/14 02:48:32.804, 0, 90, 37, 26093, 124.40, 65
2025/12/14 02:48:37.804, 0, 90, 29, 26093, 231.73, 66
2025/12/14 02:48:42.805, 0, 75, 21, 26093, 115.17, 65
2025/12/14 02:48:47.805, 0, 90, 37, 26093, 128.72, 64
2025/12/14 02:48:52.806, 0, 80, 32, 26093, 200.98, 63
2025/12/14 02:48:57.806, 0, 89, 32, 26093, 95.12, 64
2025/12/14 02:49:02.807, 0, 88, 23, 26093, 222.09, 65
2025/12/14 02:49:07.807, 0, 64, 15, 26093, 122.42, 65
2025/12/14 02:49:12.808, 0, 90, 31, 26093, 201.77, 65
2025/12/14 02:49:17.808, 0, 78, 21, 26093, 204.78, 64
2025/12/14 02:49:22.809, 0, 74, 19, 26093, 192.96, 65
2025/12/14 02:49:27.809, 0, 82, 33, 26093, 288.34, 65
2025/12/14 02:49:32.810, 0, 90, 33, 26093, 112.39, 65
2025/12/14 02:49:37.810, 0, 90, 34, 26093, 198.74, 65
2025/12/14 02:49:42.811, 0, 79, 21, 26093, 186.31, 64
2025/12/14 02:49:47.811, 0, 80, 27, 26093, 145.05, 65
2025/12/14 02:49:52.811, 0, 89, 34, 26093, 201.25, 64
2025/12/14 02:49:57.812, 0, 75, 21, 26093, 103.70, 64
2025/12/14 02:50:02.813, 0, 89, 33, 26093, 169.22, 65
2025/12/14 02:50:07.813, 0, 87, 24, 26093, 162.26, 64
2025/12/14 02:50:12.814, 0, 84, 33, 26093, 208.49, 66
2025/12/14 02:50:17.814, 0, 81, 22, 26093, 290.22, 65
2025/12/14 02:50:22.815, 0, 73, 18, 26093, 133.38, 64
2025/12/14 02:50:27.815, 0, 85, 22, 26093, 189.48, 66
2025/12/14 02:50:32.816, 0, 71, 23, 26093, 240.75, 65
2025/12/14 02:50:37.816, 0, 57, 15, 26093, 178.88, 65
2025/12/14 02:50:42.817, 0, 70, 18, 26093, 214.76, 65
